person_age,person_income,person_emp_length,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length,debt_to_income_ratio
29,91440,13.0,False,False,True,False,False,False,23000,6.54,0,0,7,25.153105861767276
31,112000,5.0,False,False,False,False,True,False,23000,12.18,0,0,6,20.535714285714285
27,52000,0.0,False,False,False,False,False,True,22950,13.49,1,0,9,44.13461538461539
35,49404,0.0,False,False,False,True,False,False,22750,6.54,1,0,9,46.048902922840256
29,46000,1.0,True,False,False,False,False,False,22750,14.46,1,0,9,49.45652173913043
34,69600,10.0,False,False,False,False,False,True,22650,10.99,1,0,6,32.543103448275865
28,46500,2.0,False,True,False,False,False,False,22500,14.96,1,1,9,48.38709677419355
34,39000,0.0,False,False,True,False,False,False,22400,10.99,1,1,9,57.43589743589743
35,68231,3.0,False,True,False,False,False,False,22400,12.99,1,1,7,32.82965221087189
32,73000,0.0,False,True,False,False,False,False,22400,12.69,1,0,5,30.684931506849317
29,58500,1.0,False,False,False,True,False,False,22000,13.67,1,0,6,37.60683760683761
30,75000,5.0,False,False,True,False,False,False,22000,10.62,0,0,10,29.333333333333332
31,69000,1.0,True,False,False,False,False,False,22000,13.67,1,1,7,31.88405797101449
27,19000,2.0,False,False,True,False,False,False,7800,15.58,1,1,5,41.05263157894737
28,80000,0.0,False,False,False,False,False,True,22000,9.76,0,0,9,27.500000000000004
31,85000,6.0,False,False,False,True,False,False,22000,11.58,0,0,5,25.882352941176475
28,92000,6.0,False,True,False,False,False,False,22000,12.69,0,0,9,23.91304347826087
27,190000,5.0,False,False,False,False,False,True,22000,6.91,0,0,10,11.578947368421053
35,60000,19.0,False,False,False,False,False,True,21725,15.62,1,1,10,36.20833333333333
27,19200,3.0,False,False,False,False,False,True,1400,16.77,0,0,6,7.291666666666667
29,19200,7.0,False,False,False,False,False,True,6000,10.99,1,0,5,31.25
28,83004,13.0,False,False,False,True,False,False,21600,6.91,0,0,10,26.022842272661556
33,80001,6.0,False,True,False,False,False,False,21600,18.64,1,0,10,26.999662504218698
31,120000,7.0,False,False,True,False,False,False,21600,19.03,0,1,5,18.0
30,64600,0.0,False,False,False,True,False,False,21500,6.91,1,0,10,33.28173374613003
30,132000,14.0,False,False,True,False,False,False,21500,10.62,0,0,8,16.28787878787879
33,19200,2.0,False,False,False,False,True,False,6000,11.99,1,0,7,31.25
35,40000,3.0,False,False,False,False,False,True,21000,19.41,1,1,10,52.5
33,47580,12.0,False,False,False,False,True,False,21000,10.99,1,0,8,44.13619167717528
33,57500,2.0,False,False,True,False,False,False,21000,16.29,1,1,5,36.52173913043478
30,19200,2.0,False,False,True,False,False,False,4750,13.61,1,1,8,24.739583333333336
31,66000,3.0,False,False,False,False,True,False,21000,10.37,1,0,10,31.818181818181817
28,68666,7.0,True,False,False,False,False,False,21000,12.69,1,0,8,30.582821192438765
28,71250,2.0,False,False,False,False,True,False,21000,10.99,1,1,9,29.47368421052631
31,72000,6.0,True,False,False,False,False,False,21000,11.99,1,0,6,29.166666666666668
29,80000,3.0,False,False,False,False,True,False,21000,10.99,0,0,6,26.25
28,90000,12.0,False,False,False,False,True,False,21000,14.54,0,0,9,23.333333333333332
33,83000,0.0,True,False,False,False,False,False,21000,11.71,1,0,7,25.301204819277107
29,93000,13.0,False,True,False,False,False,False,21000,12.42,1,0,10,22.58064516129032
28,100511,1.0,True,False,False,False,False,False,21000,10.99,1,1,5,20.89323556625643
29,117000,6.0,False,False,False,False,True,False,21000,10.65,0,0,9,17.94871794871795
30,150000,2.0,False,False,False,False,False,True,21000,12.62,0,0,9,14.000000000000002
34,138000,0.0,False,False,True,False,False,False,21000,18.79,1,0,10,15.217391304347828
31,32400,2.0,True,False,False,False,False,False,20500,11.03,1,1,6,63.27160493827161
35,40934,5.0,False,True,False,False,False,False,20500,12.53,1,0,6,50.08061757951825
28,58200,11.0,False,True,False,False,False,False,20500,16.82,1,1,5,35.223367697594504
35,54000,0.0,False,False,False,False,True,False,20500,14.61,1,1,5,37.96296296296296
33,50000,0.0,False,False,True,False,False,False,20400,6.54,1,0,7,40.8
29,72000,8.0,False,False,True,False,False,False,20400,11.49,0,0,7,28.333333333333332
31,30372,2.0,False,False,False,False,True,False,20200,14.74,1,1,5,66.5086263663901
27,52275,7.0,False,False,False,True,False,False,20050,17.58,1,1,10,38.35485413677666
32,39500,12.0,True,False,False,False,False,False,20000,13.11,1,0,5,50.63291139240506
27,40000,11.0,True,False,False,False,False,False,20000,6.91,1,0,8,50.0
31,42000,1.0,False,False,False,False,False,True,20000,13.57,1,0,6,47.61904761904761
32,36500,2.0,True,False,False,False,False,False,20000,10.99,1,1,8,54.794520547945204
30,45000,3.0,False,False,False,False,False,True,20000,11.86,1,0,7,44.44444444444444
30,20000,14.0,False,False,True,False,False,False,3800,6.99,0,0,5,19.0
35,20000,1.0,False,False,False,False,False,True,5500,7.66,0,0,8,27.500000000000004
31,20000,3.0,False,False,False,False,False,True,6400,5.42,0,0,6,32.0
29,20000,1.0,False,True,False,False,False,False,5000,5.79,0,0,7,25.0
30,50000,4.0,False,False,False,False,False,True,20000,13.49,1,0,10,40.0
27,50004,5.0,True,False,False,False,False,False,20000,10.99,1,0,9,39.99680025597952
28,20000,0.0,False,False,False,True,False,False,10000,10.99,1,0,7,50.0
31,20000,3.0,False,False,False,False,False,True,5000,11.83,0,0,7,25.0
29,51996,13.0,False,False,False,False,False,True,20000,10.99,1,1,5,38.46449726902069
31,20000,5.0,False,False,False,False,False,True,5000,11.83,0,0,5,25.0
28,20000,0.0,False,False,True,False,False,False,5000,8.59,0,0,7,25.0
30,52500,2.0,False,False,True,False,False,False,20000,10.37,1,0,7,38.095238095238095
33,53004,0.0,False,False,False,False,True,False,20000,13.04,1,0,10,37.73300128292205
28,54000,2.0,False,False,False,True,False,False,20000,7.9,1,0,8,37.03703703703704
32,54000,8.0,False,False,False,False,False,True,20000,11.11,1,0,7,37.03703703703704
27,54000,2.0,False,False,False,True,False,False,20000,10.99,1,0,8,37.03703703703704
35,54996,12.0,False,False,True,False,False,False,20000,6.62,1,0,9,36.36628118408611
27,55000,3.0,True,False,False,False,False,False,20000,13.48,1,0,9,36.36363636363637
32,55000,2.0,False,False,False,False,False,True,20000,11.83,1,0,7,36.36363636363637
27,56000,5.0,False,False,True,False,False,False,20000,12.18,1,0,10,35.714285714285715
28,57000,12.0,True,False,False,False,False,False,20000,11.71,1,0,6,35.08771929824561
33,57492,1.0,False,False,False,True,False,False,20000,12.53,1,0,10,34.78744868851319
28,51500,2.0,True,False,False,False,False,False,20000,15.65,1,1,8,38.83495145631068
29,58000,0.0,False,True,False,False,False,False,20000,9.91,1,0,10,34.48275862068966
30,58000,3.0,False,False,False,False,True,False,20000,14.72,1,0,5,34.48275862068966
31,59000,14.0,True,False,False,False,False,False,20000,7.51,1,0,10,33.89830508474576
28,60000,12.0,False,False,False,False,True,False,20000,10.99,1,0,10,33.33333333333333
30,54000,4.0,True,False,False,False,False,False,20000,14.84,1,1,9,37.03703703703704
27,60000,1.0,False,True,False,False,False,False,20000,10.99,1,0,6,33.33333333333333
27,54000,2.0,False,False,False,False,True,False,20000,16.0,1,0,6,37.03703703703704
27,60000,0.0,False,False,False,False,False,True,20000,12.21,1,0,5,33.33333333333333
27,60000,11.0,False,False,False,False,False,True,20000,10.51,1,0,7,33.33333333333333
34,20400,6.0,False,False,False,True,False,False,3300,13.06,0,1,10,16.176470588235293
28,20400,4.0,False,True,False,False,False,False,2075,7.88,0,0,8,10.17156862745098
28,56000,7.0,False,True,False,False,False,False,20000,18.25,1,0,6,35.714285714285715
28,56000,0.0,False,False,False,True,False,False,20000,18.62,1,0,7,35.714285714285715
31,20400,0.0,False,False,False,True,False,False,11000,11.03,0,1,10,53.92156862745098
31,20500,4.0,False,False,True,False,False,False,1000,6.76,0,0,6,4.878048780487805
33,20640,0.0,False,False,True,False,False,False,6250,14.84,0,0,7,30.281007751937985
28,63000,4.0,False,False,False,False,False,True,20000,14.61,1,1,9,31.746031746031743
29,65000,3.0,False,False,True,False,False,False,20000,8.9,1,0,10,30.76923076923077
31,65000,9.0,False,False,False,False,False,True,20000,10.65,1,0,8,30.76923076923077
27,65000,11.0,False,False,False,False,False,True,20000,10.99,1,0,5,30.76923076923077
30,65000,5.0,False,False,True,False,False,False,20000,11.99,1,0,8,30.76923076923077
35,20800,2.0,False,False,False,True,False,False,7000,10.62,0,0,8,33.65384615384615
32,65000,4.0,False,False,False,False,False,True,20000,13.8,1,1,6,30.76923076923077
34,65000,3.0,False,False,True,False,False,False,20000,6.54,1,0,5,30.76923076923077
29,59000,4.0,False,False,False,False,False,True,20000,20.17,1,1,5,33.89830508474576
32,66000,4.0,False,False,True,False,False,False,20000,8.9,0,0,9,30.303030303030305
27,66000,3.0,True,False,False,False,False,False,20000,10.62,0,0,9,30.303030303030305
34,67000,7.0,False,True,False,False,False,False,20000,11.71,0,0,9,29.850746268656714
27,67000,2.0,False,False,True,False,False,False,20000,14.26,0,1,10,29.850746268656714
34,67500,2.0,False,False,False,False,False,True,20000,10.99,0,0,5,29.629629629629626
30,63000,9.0,False,False,False,False,True,False,20000,13.92,1,1,9,31.746031746031743
34,70000,1.0,False,False,False,False,True,False,20000,10.99,0,0,9,28.57142857142857
27,70000,3.0,False,False,False,True,False,False,20000,10.99,0,0,5,28.57142857142857
29,70000,2.0,False,False,False,True,False,False,20000,13.85,0,0,5,28.57142857142857
27,70000,4.0,False,True,False,False,False,False,20000,11.48,0,0,9,28.57142857142857
28,71874,6.0,True,False,False,False,False,False,20000,11.48,0,0,6,27.82647410746584
34,72000,6.0,True,False,False,False,False,False,20000,10.99,0,0,6,27.77777777777778
27,72000,6.0,False,False,False,False,False,True,20000,8.9,0,0,5,27.77777777777778
27,72000,4.0,False,False,True,False,False,False,20000,9.25,0,0,10,27.77777777777778
28,56100,9.0,False,False,False,True,False,False,20000,14.59,1,1,5,35.650623885918
34,72000,2.0,False,False,False,False,False,True,20000,11.89,0,0,10,27.77777777777778
27,66000,11.0,False,False,False,False,True,False,20000,12.21,1,0,5,30.303030303030305
30,72000,5.0,False,True,False,False,False,False,20000,13.79,0,0,7,27.77777777777778
28,73992,2.0,False,False,False,False,True,False,20000,9.96,0,0,7,27.029949183695535
28,75000,6.0,False,False,True,False,False,False,20000,13.49,0,0,5,26.666666666666668
27,75000,0.0,True,False,False,False,False,False,20000,13.49,0,0,7,26.666666666666668
28,58650,13.0,False,False,False,True,False,False,20000,10.59,1,0,8,34.10059676044331
27,75000,1.0,False,False,True,False,False,False,20000,10.99,0,0,6,26.666666666666668
35,69000,8.0,False,False,False,False,False,True,20000,13.49,1,1,5,28.985507246376812
30,69000,2.0,False,False,False,False,False,True,20000,17.14,1,1,7,28.985507246376812
28,75000,0.0,False,False,True,False,False,False,20000,11.11,0,0,7,26.666666666666668
29,75000,1.0,False,False,False,False,False,True,20000,6.54,0,0,9,26.666666666666668
27,21403,2.0,False,False,True,False,False,False,2100,11.12,0,0,7,9.811708638975844
29,21424,1.0,False,True,False,False,False,False,7750,7.51,1,0,10,36.17438386855862
27,75000,3.0,False,False,False,True,False,False,20000,11.83,0,0,10,26.666666666666668
30,75000,7.0,False,False,False,True,False,False,20000,12.18,0,0,7,26.666666666666668
28,75000,13.0,False,False,True,False,False,False,20000,13.16,0,0,9,26.666666666666668
27,21600,1.0,False,False,False,False,True,False,4200,7.49,0,0,6,19.444444444444446
30,77000,7.0,False,False,False,False,False,True,20000,12.42,0,0,8,25.97402597402597
29,77625,1.0,True,False,False,False,False,False,20000,11.11,0,0,9,25.76489533011272
28,78000,5.0,False,False,True,False,False,False,20000,11.48,0,0,5,25.64102564102564
27,72000,4.0,False,False,True,False,False,False,20000,13.22,1,0,9,27.77777777777778
28,21600,11.0,False,False,True,False,False,False,8000,11.49,0,0,5,37.03703703703704
31,73000,1.0,False,False,True,False,False,False,20000,15.05,1,1,5,27.397260273972602
28,79701,11.0,False,False,False,False,True,False,20000,13.92,0,0,7,25.093788032772483
27,80000,3.0,False,False,False,False,True,False,20000,7.49,0,0,9,25.0
35,80000,1.0,True,False,False,False,False,False,20000,13.98,0,1,7,25.0
32,83000,6.0,False,False,False,False,True,False,20000,14.38,0,0,10,24.096385542168676
27,21600,11.0,False,False,True,False,False,False,4000,10.62,0,0,9,18.51851851851852
27,84000,1.0,False,False,True,False,False,False,20000,13.49,0,0,8,23.809523809523807
28,84996,12.0,False,False,True,False,False,False,20000,13.92,0,0,9,23.530519083250976
28,84996,8.0,False,False,True,False,False,False,20000,13.92,0,0,9,23.530519083250976
33,85000,16.0,True,False,False,False,False,False,20000,15.27,0,0,10,23.52941176470588
27,85000,11.0,False,False,False,False,True,False,20000,10.59,0,0,8,23.52941176470588
29,73000,1.0,False,False,True,False,False,False,20000,11.83,1,0,9,27.397260273972602
29,85155,13.0,False,False,True,False,False,False,20000,14.61,0,0,6,23.48658328929599
27,87000,3.0,False,False,True,False,False,False,20000,7.49,0,0,8,22.988505747126435
29,21996,7.0,False,False,False,False,True,False,8300,5.42,0,0,7,37.73413347881433
27,88000,4.0,True,False,False,False,False,False,20000,10.38,0,0,7,22.727272727272727
30,90000,2.0,True,False,False,False,False,False,20000,11.99,0,0,9,22.22222222222222
27,90000,0.0,True,False,False,False,False,False,20000,6.54,0,0,9,22.22222222222222
32,90000,11.0,False,False,False,False,True,False,20000,13.22,0,1,6,22.22222222222222
29,92000,2.0,True,False,False,False,False,False,20000,13.72,0,0,10,21.73913043478261
32,81400,2.0,False,False,False,False,False,True,20000,14.84,1,1,6,24.57002457002457
27,81500,2.0,False,False,True,False,False,False,20000,17.51,1,1,8,24.539877300613497
28,22000,5.0,False,True,False,False,False,False,8000,6.99,0,0,5,36.36363636363637
34,93600,15.0,False,True,False,False,False,False,20000,15.31,0,0,5,21.367521367521366
27,22000,11.0,False,True,False,False,False,False,2500,7.49,0,0,6,11.363636363636363
28,94050,7.0,False,False,True,False,False,False,20000,14.26,0,1,9,21.26528442317916
31,96000,5.0,False,False,False,False,False,True,20000,17.19,0,1,8,20.833333333333336
33,96000,14.0,False,False,False,False,False,True,20000,7.88,0,0,10,20.833333333333336
32,96000,7.0,False,False,False,False,True,False,20000,14.42,0,0,9,20.833333333333336
31,96588,2.0,False,False,True,False,False,False,20000,10.95,0,0,9,20.70650598418023
34,97356,12.0,False,False,False,False,True,False,20000,13.22,0,1,7,20.54316118164263
33,98000,2.0,False,True,False,False,False,False,20000,6.91,0,0,5,20.408163265306122
30,22000,4.0,False,False,False,False,False,True,2000,13.57,0,0,9,9.090909090909092
28,86652,5.0,False,False,True,False,False,False,20000,11.58,1,0,5,23.080829063379955
30,22000,4.0,False,False,False,False,False,True,6000,11.89,0,0,8,27.27272727272727
30,22000,1.0,False,True,False,False,False,False,5375,12.21,0,0,9,24.431818181818183
31,100000,6.0,False,False,True,False,False,False,20000,12.42,0,0,9,20.0
27,100000,9.0,False,False,False,True,False,False,20000,12.69,0,0,5,20.0
27,100000,4.0,False,False,False,True,False,False,20000,11.12,0,0,9,20.0
29,100000,0.0,False,False,False,False,True,False,20000,13.98,0,1,6,20.0
29,22080,3.0,False,True,False,False,False,False,8000,8.59,0,0,9,36.231884057971016
33,100000,4.0,False,False,False,False,True,False,20000,10.99,0,0,7,20.0
31,101000,3.0,True,False,False,False,False,False,20000,7.9,0,0,10,19.801980198019802
32,101000,3.0,False,False,False,False,True,False,20000,10.75,0,0,9,19.801980198019802
33,89004,2.0,False,False,False,False,True,False,20000,17.58,1,1,6,22.47090018426138
35,22300,1.0,False,False,False,False,True,False,3775,15.27,0,0,6,16.928251121076233
35,102000,3.0,False,False,True,False,False,False,20000,13.85,0,0,10,19.607843137254903
28,22404,3.0,False,False,False,False,False,True,5725,14.79,1,0,9,25.55347259417961
27,105000,4.0,False,False,False,False,False,True,20000,10.62,0,0,9,19.047619047619047
30,106000,9.0,True,False,False,False,False,False,20000,13.22,0,1,5,18.867924528301888
28,98000,0.0,False,False,True,False,False,False,20000,14.96,1,0,6,20.408163265306122
27,98000,11.0,False,False,True,False,False,False,20000,16.0,1,0,8,20.408163265306122
30,110000,5.0,False,False,False,False,False,True,20000,14.11,0,1,5,18.181818181818183
29,99855,2.0,False,False,False,False,False,True,20000,17.06,1,0,8,20.029042111061038
30,115000,3.0,True,False,False,False,False,False,20000,11.11,0,0,7,17.391304347826086
27,22800,11.0,False,False,False,True,False,False,2500,10.99,0,0,10,10.964912280701753
31,103000,2.0,False,False,False,False,False,True,20000,18.17,1,0,5,19.41747572815534
29,115500,1.0,False,True,False,False,False,False,20000,10.46,0,0,9,17.316017316017316
28,89250,0.0,False,False,False,True,False,False,20000,10.99,1,0,8,22.408963585434176
34,120000,7.0,False,False,False,False,False,True,20000,13.8,0,0,7,16.666666666666664
27,120000,1.0,True,False,False,False,False,False,20000,6.54,0,0,9,16.666666666666664
28,108000,2.0,False,False,False,False,True,False,20000,15.31,1,0,7,18.51851851851852
28,120000,4.0,False,True,False,False,False,False,20000,14.26,0,0,7,16.666666666666664
27,125000,3.0,True,False,False,False,False,False,20000,9.25,0,0,8,16.0
35,113000,0.0,True,False,False,False,False,False,20000,10.99,1,0,7,17.699115044247787
32,129000,0.0,False,False,False,True,False,False,20000,10.99,0,0,10,15.503875968992247
33,130000,1.0,False,True,False,False,False,False,20000,6.62,0,0,10,15.384615384615385
30,100815,7.0,False,False,False,True,False,False,20000,18.3,1,1,6,19.838317710658135
27,132000,6.0,False,False,False,False,False,True,20000,12.73,0,0,8,15.151515151515152
27,22896,1.0,False,False,False,True,False,False,5000,11.48,0,0,8,21.837875611460518
34,135000,6.0,False,False,True,False,False,False,20000,17.74,0,1,8,14.814814814814813
29,140000,5.0,True,False,False,False,False,False,20000,13.49,0,1,8,14.285714285714285
27,140000,4.0,False,True,False,False,False,False,20000,7.9,0,0,6,14.285714285714285
29,140000,3.0,False,False,False,False,True,False,20000,10.0,0,0,9,14.285714285714285
34,148080,0.0,False,False,True,False,False,False,20000,8.9,0,0,6,13.50621285791464
31,155000,3.0,False,False,True,False,False,False,20000,10.74,0,0,6,12.903225806451612
30,156000,0.0,False,True,False,False,False,False,20000,6.54,0,0,8,12.82051282051282
34,148000,0.0,False,False,True,False,False,False,20000,10.99,1,0,6,13.513513513513514
31,23000,13.0,False,False,False,False,True,False,4500,5.79,0,0,9,19.565217391304348
32,175000,3.0,True,False,False,False,False,False,20000,13.49,0,1,8,11.428571428571429
30,180000,1.0,False,True,False,False,False,False,20000,14.22,0,0,10,11.11111111111111
28,113000,9.0,True,False,False,False,False,False,19975,13.92,1,0,9,17.67699115044248
29,53313,13.0,False,False,False,True,False,False,19850,10.99,1,0,7,37.23294506030424
34,23000,2.0,False,False,False,False,True,False,2500,10.99,0,0,7,10.869565217391305
30,49110,2.0,False,True,False,False,False,False,19775,12.42,1,0,10,40.266748116473224
33,18000,0.0,True,False,False,False,False,False,500,10.99,0,0,6,2.7777777777777777
27,12000,1.0,True,False,False,False,False,False,725,7.37,0,0,6,6.041666666666667
32,12000,3.0,False,False,False,True,False,False,900,10.28,1,0,5,7.5
30,23000,1.0,False,False,False,True,False,False,950,10.99,0,0,6,4.130434782608695
28,12000,1.0,False,False,True,False,False,False,1000,16.32,1,1,9,8.333333333333332
29,14400,3.0,False,True,False,False,False,False,1000,16.32,1,1,8,6.944444444444445
27,17000,1.0,False,False,False,False,False,True,1000,7.29,0,0,5,5.88235294117647
28,18000,0.0,False,False,False,False,True,False,1000,13.49,1,0,8,5.555555555555555
29,20000,0.0,False,False,False,False,True,False,1000,10.65,0,0,10,5.0
35,23400,12.0,False,True,False,False,False,False,5000,15.33,0,0,9,21.367521367521366
30,36432,1.0,False,True,False,False,False,False,19000,15.21,1,1,5,52.151954325867365
28,44000,3.0,False,False,False,True,False,False,19000,16.82,1,0,8,43.18181818181818
31,51500,6.0,False,True,False,False,False,False,19000,14.83,1,1,10,36.89320388349515
33,56136,12.0,False,False,False,False,False,True,19000,15.68,1,1,5,33.84637309391478
27,23652,9.0,False,False,False,False,True,False,2000,7.49,0,0,8,8.45594452900389
28,58000,5.0,False,False,True,False,False,False,19000,14.09,1,0,8,32.758620689655174
32,65000,2.0,False,False,False,True,False,False,19000,12.84,0,1,5,29.230769230769234
35,65412,12.0,False,False,True,False,False,False,19000,11.14,0,0,7,29.04665810554638
29,71000,0.0,False,False,False,False,True,False,19000,6.54,0,0,9,26.76056338028169
29,83700,3.0,False,False,False,False,True,False,19000,10.99,0,0,10,22.70011947431302
30,60000,7.0,False,False,False,False,True,False,18950,15.96,1,1,6,31.583333333333336
34,42000,5.0,False,False,False,False,True,False,18825,7.9,1,0,10,44.82142857142858
32,60000,5.0,False,False,False,False,False,True,18800,9.99,1,0,7,31.333333333333336
34,95000,5.0,False,False,False,False,False,True,18600,13.57,0,1,7,19.57894736842105
28,99700,2.0,True,False,False,False,False,False,18600,14.26,0,1,8,18.655967903711137
27,24000,1.0,False,False,False,False,True,False,6000,8.9,0,0,10,25.0
32,24000,2.0,False,False,False,False,True,False,5000,16.29,0,0,9,20.833333333333336
28,50400,8.0,False,False,False,False,False,True,18500,16.02,1,0,6,36.7063492063492
30,60000,14.0,False,False,False,True,False,False,18500,12.99,1,0,5,30.833333333333336
27,60000,4.0,True,False,False,False,False,False,18500,10.99,1,0,5,30.833333333333336
33,62004,3.0,False,True,False,False,False,False,18500,12.87,0,0,9,29.836784723566222
27,24000,1.0,False,True,False,False,False,False,6000,10.99,0,0,7,25.0
31,112000,1.0,False,False,False,False,False,True,18500,7.51,0,0,7,16.517857142857142
33,62500,3.0,True,False,False,False,False,False,18400,9.91,0,0,7,29.439999999999998
31,121000,15.0,False,False,True,False,False,False,18400,10.99,0,1,10,15.206611570247933
29,45000,8.0,False,False,False,True,False,False,18250,14.27,1,0,6,40.55555555555556
35,24000,14.0,True,False,False,False,False,False,4000,7.49,0,0,7,16.666666666666664
30,24000,11.0,False,False,False,False,False,True,6000,10.99,0,0,9,25.0
29,30996,0.0,True,False,False,False,False,False,18000,10.75,1,0,7,58.07200929152149
29,42000,6.0,False,False,False,False,True,False,18000,14.65,1,0,7,42.857142857142854
31,24000,3.0,False,False,False,False,False,True,3000,7.49,0,0,10,12.5
29,24000,0.0,False,True,False,False,False,False,4000,10.59,0,0,10,16.666666666666664
27,24000,4.0,False,True,False,False,False,False,4000,12.99,0,0,6,16.666666666666664
28,24000,2.0,False,False,True,False,False,False,9600,11.99,0,0,8,40.0
27,45150,1.0,False,False,False,False,True,False,18000,13.16,1,0,7,39.8671096345515
34,45996,4.0,True,False,False,False,False,False,18000,10.99,1,0,9,39.13383772501957
27,50000,0.0,False,False,False,False,True,False,18000,8.49,1,0,9,36.0
32,24000,1.0,False,False,False,True,False,False,2000,7.29,0,0,6,8.333333333333332
34,50000,4.0,False,False,False,False,True,False,18000,8.88,1,0,9,36.0
31,50000,2.0,False,False,False,True,False,False,18000,13.48,1,1,9,36.0
27,24000,6.0,False,False,False,False,True,False,6250,8.49,0,0,8,26.041666666666668
27,51200,11.0,False,True,False,False,False,False,18000,14.96,1,1,8,35.15625
34,51312,0.0,False,False,True,False,False,False,18000,13.85,1,0,10,35.07951356407858
29,54000,0.0,False,True,False,False,False,False,18000,10.99,1,0,6,33.33333333333333
32,55000,0.0,True,False,False,False,False,False,18000,10.38,1,0,7,32.72727272727273
28,24000,3.0,False,False,False,False,True,False,8000,10.37,0,0,5,33.33333333333333
29,56964,12.0,True,False,False,False,False,False,18000,10.99,1,0,8,31.598904571308196
33,60000,7.0,False,False,True,False,False,False,18000,8.49,0,0,5,30.0
30,24000,0.0,False,False,False,False,False,True,2500,7.29,0,0,6,10.416666666666668
28,60372,4.0,True,False,False,False,False,False,18000,14.65,0,1,5,29.815146094215862
28,63000,12.0,False,False,True,False,False,False,18000,10.65,0,0,9,28.57142857142857
27,64000,3.0,False,False,False,True,False,False,18000,11.11,0,0,8,28.125
30,64000,1.0,False,False,False,False,False,True,18000,8.38,0,0,7,28.125
27,59000,3.0,False,False,False,False,True,False,18000,12.18,1,0,9,30.508474576271187
35,66000,0.0,False,False,True,False,False,False,18000,9.99,0,0,8,27.27272727272727
33,67800,3.0,False,False,True,False,False,False,18000,10.08,0,0,6,26.548672566371685
29,68004,3.0,False,False,False,True,False,False,18000,10.0,0,0,9,26.469031233456857
27,69790,6.0,True,False,False,False,False,False,18000,10.25,0,0,9,25.79166069637484
28,24000,2.0,False,True,False,False,False,False,1500,7.14,0,0,10,6.25
28,64000,1.0,True,False,False,False,False,False,18000,11.58,1,0,6,28.125
33,70000,18.0,False,True,False,False,False,False,18000,11.89,0,0,9,25.71428571428571
34,72000,7.0,False,True,False,False,False,False,18000,15.95,0,1,8,25.0
33,67000,8.0,False,False,True,False,False,False,18000,13.11,1,1,7,26.865671641791046
31,75000,4.0,False,False,True,False,False,False,18000,8.9,0,0,6,24.0
34,24000,4.0,False,False,True,False,False,False,2400,13.98,0,0,9,10.0
34,78000,5.0,False,True,False,False,False,False,18000,8.9,0,0,9,23.076923076923077
28,80000,8.0,False,False,True,False,False,False,18000,10.59,0,0,10,22.5
28,80000,9.0,False,False,False,False,True,False,18000,11.49,0,0,6,22.5
27,80000,1.0,False,False,False,False,False,True,18000,10.39,0,0,8,22.5
28,81972,4.0,True,False,False,False,False,False,18000,10.99,0,0,6,21.958717610891522
27,24000,2.0,True,False,False,False,False,False,9200,10.99,0,0,9,38.333333333333336
33,24000,2.0,True,False,False,False,False,False,6000,10.25,0,0,6,25.0
29,74000,0.0,False,False,False,False,False,True,18000,17.04,1,1,10,24.324324324324326
29,24000,7.0,False,False,False,True,False,False,10000,10.99,0,0,6,41.66666666666667
28,89004,3.0,False,False,False,False,True,False,18000,7.49,0,0,10,20.223810165835243
31,90000,12.0,False,True,False,False,False,False,18000,12.42,0,0,8,20.0
31,78000,0.0,False,False,True,False,False,False,18000,18.79,1,0,9,23.076923076923077
30,90000,14.0,False,False,False,True,False,False,18000,8.94,0,0,8,20.0
34,100000,4.0,False,False,False,False,False,True,18000,13.49,0,1,10,18.0
32,100000,2.0,False,False,False,False,True,False,18000,10.99,0,0,5,18.0
27,100000,0.0,False,False,False,False,False,True,18000,7.88,0,0,5,18.0
30,101500,2.0,False,False,True,False,False,False,18000,12.18,0,0,7,17.733990147783253
31,102000,11.0,False,False,False,True,False,False,18000,10.0,0,0,10,17.647058823529413
33,90000,15.0,False,False,False,False,True,False,18000,11.58,1,0,10,20.0
33,103000,17.0,False,False,False,False,True,False,18000,16.82,0,1,6,17.475728155339805
27,110000,5.0,False,False,False,False,False,True,18000,9.91,0,0,5,16.363636363636363
31,24000,1.0,False,False,True,False,False,False,1200,8.94,0,0,5,5.0
30,24000,7.0,False,False,True,False,False,False,6000,8.94,0,0,7,25.0
27,132000,4.0,True,False,False,False,False,False,18000,8.49,0,0,9,13.636363636363635
27,102616,4.0,False,False,False,True,False,False,18000,13.99,1,1,7,17.541124191159273
33,140000,2.0,True,False,False,False,False,False,18000,10.99,0,0,9,12.857142857142856
30,175000,1.0,False,True,False,False,False,False,18000,5.79,0,0,10,10.285714285714285
30,168000,1.0,True,False,False,False,False,False,18000,14.46,1,1,9,10.714285714285714
33,30000,2.0,True,False,False,False,False,False,17975,8.49,1,0,8,59.916666666666664
27,24000,1.0,False,False,False,False,False,True,11000,10.99,0,1,6,45.83333333333333
34,65000,0.0,False,True,False,False,False,False,17900,7.9,0,0,8,27.53846153846154
27,24000,2.0,False,False,False,False,False,True,6000,12.53,0,0,9,25.0
